Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,Circuit_Name,Circuit_Corners,Circuit_Rotation,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
0 days 01:54:01.974000,GAS,10,0 days 00:01:16.457000,61.0,2.0,,,0 days 00:00:20.133000,0 days 00:00:35.646000,0 days 00:00:20.678000,0 days 01:53:35.768000,0 days 01:54:11.414000,0 days 01:54:32.092000,210.0,190.0,255.0,277.0,False,MEDIUM,34.0,True,Red Bull Racing,0 days 01:53:15.648000,2019-05-26 14:33:16.108,1,5.0,False,,False,True,Monaco Grand Prix,19,315.0,22.7,54.1,1010.7,True,30.4,155,1.3
0 days 01:55:01.990000,GAS,10,0 days 00:01:33.363000,62.0,2.0,,0 days 01:55:42.338000,0 days 00:00:20.192000,0 days 00:00:35.908000,0 days 00:00:37.263000,0 days 01:54:52.284000,0 days 01:55:28.192000,0 days 01:56:05.455000,208.0,187.0,,277.0,False,MEDIUM,35.0,True,Red Bull Racing,0 days 01:54:32.105000,2019-05-26 14:34:32.565,1,5.0,False,,False,False,Monaco Grand Prix,19,315.0,22.7,54.2,1010.7,True,30.5,0,0.7
0 days 01:57:02.018000,GAS,10,0 days 00:01:21.704000,63.0,3.0,0 days 01:56:06.203000,,0 days 00:00:23.634000,0 days 00:00:36.963000,0 days 00:00:21.107000,0 days 01:56:29.089000,0 days 01:57:06.052000,0 days 01:57:27.159000,193.0,182.0,255.0,276.0,False,SOFT,4.0,False,Red Bull Racing,0 days 01:56:05.468000,2019-05-26 14:36:05.928,1,5.0,False,,False,False,Monaco Grand Prix,19,315.0,22.7,54.1,1010.8,True,30.5,170,1.0
0 days 01:58:02.032000,GAS,10,0 days 00:01:17.105000,64.0,3.0,,,0 days 00:00:20.357000,0 days 00:00:35.971000,0 days 00:00:20.777000,0 days 01:57:47.516000,0 days 01:58:23.487000,0 days 01:58:44.264000,207.0,185.0,256.0,276.0,False,SOFT,5.0,False,Red Bull Racing,0 days 01:57:27.172000,2019-05-26 14:37:27.632,1,5.0,False,,False,True,Monaco Grand Prix,19,315.0,22.8,54.1,1010.7,True,30.6,215,0.9
0 days 01:59:02.043000,GAS,10,0 days 00:01:17.131000,65.0,3.0,,,0 days 00:00:20.220000,0 days 00:00:35.997000,0 days 00:00:20.914000,0 days 01:59:04.484000,0 days 01:59:40.481000,0 days 02:00:01.395000,210.0,187.0,255.0,277.0,False,SOFT,6.0,False,Red Bull Racing,0 days 01:58:44.277000,2019-05-26 14:38:44.737,1,5.0,False,,False,True,Monaco Grand Prix,19,315.0,22.9,53.6,1010.7,True,30.6,121,0.7
0 days 02:00:02.058000,GAS,10,0 days 00:01:14.567000,66.0,3.0,,,0 days 00:00:19.955000,0 days 00:00:34.697000,0 days 00:00:19.915000,0 days 02:00:21.350000,0 days 02:00:56.047000,0 days 02:01:15.962000,213.0,193.0,257.0,276.0,True,SOFT,7.0,False,Red Bull Racing,0 days 02:00:01.408000,2019-05-26 14:40:01.868,1,5.0,False,,False,True,Monaco Grand Prix,19,315.0,22.9,53.3,1010.7,True,30.6,0,0.5
0 days 02:02:02.086000,GAS,10,0 days 00:01:16.072000,67.0,3.0,,,0 days 00:00:20.269000,0 days 00:00:35.436000,0 days 00:00:20.367000,0 days 02:01:36.231000,0 days 02:02:11.667000,0 days 02:02:32.034000,210.0,190.0,258.0,277.0,False,SOFT,8.0,False,Red Bull Racing,0 days 02:01:15.975000,2019-05-26 14:41:16.435,1,5.0,False,,False,True,Monaco Grand Prix,19,315.0,23.2,52.2,1010.8,True,30.7,72,0.8
0 days 02:03:02.103000,GAS,10,0 days 00:01:17.635000,68.0,3.0,,,0 days 00:00:19.758000,0 days 00:00:36.542000,0 days 00:00:21.335000,0 days 02:02:51.792000,0 days 02:03:28.334000,0 days 02:03:49.669000,216.0,165.0,265.0,279.0,False,SOFT,9.0,False,Red Bull Racing,0 days 02:02:32.047000,2019-05-26 14:42:32.507,1,5.0,False,,False,True,Monaco Grand Prix,19,315.0,23.0,53.3,1010.7,True,30.8,23,0.5
0 days 02:04:02.161000,GAS,10,0 days 00:01:15.352000,69.0,3.0,,,0 days 00:00:20.199000,0 days 00:00:34.955000,0 days 00:00:20.198000,0 days 02:04:09.868000,0 days 02:04:44.823000,0 days 02:05:05.021000,214.0,193.0,257.0,276.0,False,SOFT,10.0,False,Red Bull Racing,0 days 02:03:49.682000,2019-05-26 14:43:50.142,1,5.0,False,,False,True,Monaco Grand Prix,19,315.0,23.0,53.2,1010.7,True,30.4,129,0.5
0 days 02:06:02.144000,GAS,10,0 days 00:01:15.111000,70.0,3.0,,,0 days 00:00:19.729000,0 days 00:00:35.075000,0 days 00:00:20.307000,0 days 02:05:24.750000,0 days 02:05:59.825000,0 days 02:06:20.132000,,192.0,257.0,277.0,False,SOFT,11.0,False,Red Bull Racing,0 days 02:05:05.034000,2019-05-26 14:45:05.494,1,5.0,False,,False,True,Monaco Grand Prix,19,315.0,23.0,53.4,1010.8,True,30.5,171,1.5
0 days 02:07:02.158000,GAS,10,0 days 00:01:14.920000,71.0,3.0,,,0 days 00:00:19.908000,0 days 00:00:34.894000,0 days 00:00:20.118000,0 days 02:06:40.040000,0 days 02:07:14.934000,0 days 02:07:35.052000,,192.0,256.0,275.0,False,SOFT,12.0,False,Red Bull Racing,0 days 02:06:20.145000,2019-05-26 14:46:20.605,1,5.0,False,,False,True,Monaco Grand Prix,19,315.0,22.9,54.2,1010.7,False,30.5,161,2.2
0 days 02:08:02.170000,GAS,10,0 days 00:01:14.279000,72.0,3.0,,,0 days 00:00:19.611000,0 days 00:00:34.705000,0 days 00:00:19.963000,0 days 02:07:54.663000,0 days 02:08:29.368000,0 days 02:08:49.331000,216.0,196.0,256.0,276.0,True,SOFT,13.0,False,Red Bull Racing,0 days 02:07:35.065000,2019-05-26 14:47:35.525,1,5.0,False,,False,True,Monaco Grand Prix,19,315.0,23.0,54.1,1010.7,False,30.6,159,1.1
0 days 02:09:02.182000,GAS,10,0 days 00:01:14.371000,73.0,3.0,,,0 days 00:00:19.700000,0 days 00:00:34.639000,0 days 00:00:20.032000,0 days 02:09:09.031000,0 days 02:09:43.670000,0 days 02:10:03.702000,218.0,194.0,256.0,276.0,False,SOFT,14.0,False,Red Bull Racing,0 days 02:08:49.344000,2019-05-26 14:48:49.804,1,5.0,False,,False,True,Monaco Grand Prix,19,315.0,23.0,53.5,1010.7,False,30.6,115,1.6
0 days 02:11:02.209000,GAS,10,0 days 00:01:14.301000,74.0,3.0,,,0 days 00:00:19.569000,0 days 00:00:34.689000,0 days 00:00:20.043000,0 days 02:10:23.271000,0 days 02:10:57.960000,0 days 02:11:18.003000,217.0,194.0,257.0,277.0,False,SOFT,15.0,False,Red Bull Racing,0 days 02:10:03.715000,2019-05-26 14:50:04.175,1,5.0,False,,False,True,Monaco Grand Prix,19,315.0,23.0,53.6,1010.7,False,30.5,0,1.4
0 days 02:12:02.224000,GAS,10,0 days 00:01:14.788000,75.0,3.0,,,0 days 00:00:19.677000,0 days 00:00:34.922000,0 days 00:00:20.189000,0 days 02:11:37.680000,0 days 02:12:12.602000,0 days 02:12:32.791000,216.0,192.0,258.0,279.0,False,SOFT,16.0,False,Red Bull Racing,0 days 02:11:18.016000,2019-05-26 14:51:18.476,1,5.0,False,,False,True,Monaco Grand Prix,19,315.0,23.0,54.1,1010.7,False,30.4,158,0.9
0 days 02:13:02.239000,GAS,10,0 days 00:01:16.919000,76.0,3.0,,,0 days 00:00:19.842000,0 days 00:00:36.215000,0 days 00:00:20.862000,0 days 02:12:52.633000,0 days 02:13:28.848000,0 days 02:13:49.710000,206.0,189.0,259.0,271.0,False,SOFT,17.0,False,Red Bull Racing,0 days 02:12:32.804000,2019-05-26 14:52:33.264,1,5.0,False,,False,True,Monaco Grand Prix,19,315.0,23.2,53.0,1010.7,False,30.5,147,1.7
0 days 02:14:02.252000,GAS,10,0 days 00:01:16.757000,77.0,3.0,,,0 days 00:00:20.230000,0 days 00:00:35.733000,0 days 00:00:20.794000,0 days 02:14:09.940000,0 days 02:14:45.673000,0 days 02:15:06.467000,200.0,187.0,258.0,275.0,False,SOFT,18.0,False,Red Bull Racing,0 days 02:13:49.723000,2019-05-26 14:53:50.183,1,5.0,False,,False,True,Monaco Grand Prix,19,315.0,23.2,52.8,1010.6,False,30.8,167,1.4
0 days 02:16:02.279000,GAS,10,0 days 00:01:17.618000,78.0,3.0,,,0 days 00:00:20.498000,0 days 00:00:36.289000,0 days 00:00:20.831000,0 days 02:15:26.965000,0 days 02:16:03.254000,0 days 02:16:24.085000,,184.0,259.0,273.0,False,SOFT,19.0,False,Red Bull Racing,0 days 02:15:06.480000,2019-05-26 14:55:06.940,1,5.0,False,,False,True,Monaco Grand Prix,19,315.0,23.5,51.5,1010.6,False,30.8,195,1.4
0 days 00:33:11.359000,GAS,10,0 days 00:01:25.163000,1.0,1.0,,,,0 days 00:00:25.362000,0 days 00:00:31.246000,,0 days 00:33:58.824000,0 days 00:34:29.545000,242.0,278.0,270.0,307.0,False,SOFT,4.0,False,Red Bull Racing,0 days 00:33:04.006000,2019-06-09 18:13:04.084,2,5.0,False,,False,False,Canadian Grand Prix,14,62.0,28.7,16.0,1022.2,False,52.2,222,1.8
0 days 00:35:11.712000,GAS,10,0 days 00:01:18.634000,2.0,1.0,,,0 days 00:00:22.248000,0 days 00:00:25.090000,0 days 00:00:31.296000,0 days 00:34:51.636000,0 days 00:35:16.726000,0 days 00:35:48.022000,243.0,281.0,280.0,312.0,True,SOFT,5.0,False,Red Bull Racing,0 days 00:34:29.412000,2019-06-09 18:14:29.490,2,5.0,False,,False,True,Canadian Grand Prix,14,62.0,28.5,15.7,1022.2,False,51.7,242,1.3
0 days 00:36:11.657000,GAS,10,0 days 00:01:17.954000,3.0,1.0,,,0 days 00:00:21.941000,0 days 00:00:24.957000,0 days 00:00:31.056000,0 days 00:36:09.963000,0 days 00:36:34.920000,0 days 00:37:05.976000,,281.0,287.0,322.0,True,SOFT,6.0,False,Red Bull Racing,0 days 00:35:48.046000,2019-06-09 18:15:48.124,1,5.0,False,,False,True,Canadian Grand Prix,14,62.0,28.5,17.0,1022.2,False,51.9,168,1.1
0 days 00:37:11.944000,GAS,10,0 days 00:01:17.767000,4.0,1.0,,,0 days 00:00:21.710000,0 days 00:00:24.903000,0 days 00:00:31.154000,0 days 00:37:27.686000,0 days 00:37:52.589000,0 days 00:38:23.743000,247.0,280.0,279.0,308.0,True,SOFT,7.0,False,Red Bull Racing,0 days 00:37:06,2019-06-09 18:17:06.078,1,5.0,False,,False,True,Canadian Grand Prix,14,62.0,28.5,16.8,1022.3,False,52.6,171,2.1
0 days 00:39:12.152000,GAS,10,0 days 00:01:18.045000,5.0,1.0,,,0 days 00:00:21.774000,0 days 00:00:25.084000,0 days 00:00:31.187000,0 days 00:38:45.517000,0 days 00:39:10.601000,0 days 00:39:41.788000,249.0,280.0,286.0,320.0,False,SOFT,8.0,False,Red Bull Racing,0 days 00:38:23.767000,2019-06-09 18:18:23.845,1,5.0,False,,False,True,Canadian Grand Prix,14,62.0,28.9,18.4,1022.2,False,51.9,281,1.1
0 days 00:40:11.987000,GAS,10,0 days 00:01:18.347000,6.0,1.0,,,0 days 00:00:21.908000,0 days 00:00:25.144000,0 days 00:00:31.295000,0 days 00:40:03.696000,0 days 00:40:28.840000,0 days 00:41:00.135000,241.0,280.0,280.0,306.0,False,SOFT,9.0,False,Red Bull Racing,0 days 00:39:41.812000,2019-06-09 18:19:41.890,1,5.0,False,,False,True,Canadian Grand Prix,14,62.0,29.0,17.6,1022.2,False,51.9,153,1.6
0 days 00:41:11.535000,GAS,10,0 days 00:01:33.794000,7.0,1.0,,0 days 00:42:12.698000,0 days 00:00:21.837000,0 days 00:00:25.243000,0 days 00:00:46.714000,0 days 00:41:21.972000,0 days 00:41:47.215000,0 days 00:42:33.929000,236.0,279.0,,306.0,False,SOFT,10.0,False,Red Bull Racing,0 days 00:41:00.159000,2019-06-09 18:21:00.237,1,13.0,False,,False,False,Canadian Grand Prix,14,62.0,29.0,18.1,1022.2,False,51.8,228,0.7
0 days 00:43:11.488000,GAS,10,0 days 00:01:20.128000,8.0,2.0,0 days 00:42:35.338000,,0 days 00:00:23.840000,0 days 00:00:24.842000,0 days 00:00:31.446000,0 days 00:42:57.769000,0 days 00:43:22.611000,0 days 00:43:54.057000,248.0,279.0,278.0,304.0,False,HARD,1.0,True,Red Bull Racing,0 days 00:42:33.953000,2019-06-09 18:22:34.031,1,13.0,False,,False,False,Canadian Grand Prix,14,62.0,29.2,17.2,1022.2,False,51.4,298,0.9
0 days 00:44:11.500000,GAS,10,0 days 00:01:17.218000,9.0,2.0,,,0 days 00:00:21.589000,0 days 00:00:24.746000,0 days 00:00:30.883000,0 days 00:44:15.646000,0 days 00:44:40.392000,0 days 00:45:11.275000,,282.0,285.0,332.0,True,HARD,2.0,True,Red Bull Racing,0 days 00:43:54.081000,2019-06-09 18:23:54.159,2,12.0,False,,False,True,Canadian Grand Prix,14,62.0,29.2,17.4,1022.3,False,51.4,130,1.4
0 days 00:45:11.686000,GAS,10,0 days 00:01:18.694000,10.0,2.0,,,0 days 00:00:22.387000,0 days 00:00:25.357000,0 days 00:00:30.950000,0 days 00:45:33.662000,0 days 00:45:59.019000,0 days 00:46:29.969000,246.0,281.0,291.0,325.0,False,HARD,3.0,True,Red Bull Racing,0 days 00:45:11.299000,2019-06-09 18:25:11.377,2,12.0,False,,False,True,Canadian Grand Prix,14,62.0,29.2,16.6,1022.3,False,51.3,323,1.1
0 days 00:47:11.539000,GAS,10,0 days 00:01:19.422000,11.0,2.0,,,0 days 00:00:22.903000,0 days 00:00:25.256000,0 days 00:00:31.263000,0 days 00:46:52.872000,0 days 00:47:18.128000,0 days 00:47:49.391000,243.0,284.0,287.0,326.0,False,HARD,4.0,True,Red Bull Racing,0 days 00:46:29.993000,2019-06-09 18:26:30.071,2,10.0,False,,False,True,Canadian Grand Prix,14,62.0,29.1,18.3,1022.3,False,51.2,341,0.7
0 days 00:48:12.022000,GAS,10,0 days 00:01:18.148000,12.0,2.0,,,0 days 00:00:21.901000,0 days 00:00:25.056000,0 days 00:00:31.191000,0 days 00:48:11.292000,0 days 00:48:36.348000,0 days 00:49:07.539000,239.0,280.0,280.0,307.0,False,HARD,5.0,True,Red Bull Racing,0 days 00:47:49.415000,2019-06-09 18:27:49.493,2,9.0,False,,False,True,Canadian Grand Prix,14,62.0,29.2,17.3,1022.1,False,51.3,260,1.1
0 days 00:49:11.567000,GAS,10,0 days 00:01:18.098000,13.0,2.0,,,0 days 00:00:22.052000,0 days 00:00:24.841000,0 days 00:00:31.205000,0 days 00:49:29.591000,0 days 00:49:54.432000,0 days 00:50:25.637000,246.0,281.0,280.0,307.0,False,HARD,6.0,True,Red Bull Racing,0 days 00:49:07.563000,2019-06-09 18:29:07.641,2,9.0,False,,False,True,Canadian Grand Prix,14,62.0,29.2,16.5,1022.3,False,51.3,30,0.7
0 days 00:51:11.601000,GAS,10,0 days 00:01:17.439000,14.0,2.0,,,0 days 00:00:21.742000,0 days 00:00:24.902000,0 days 00:00:30.795000,0 days 00:50:47.379000,0 days 00:51:12.281000,0 days 00:51:43.076000,248.0,281.0,290.0,325.0,False,HARD,7.0,True,Red Bull Racing,0 days 00:50:25.661000,2019-06-09 18:30:25.739,1,9.0,False,,False,True,Canadian Grand Prix,14,62.0,29.2,17.1,1022.2,False,51.2,343,1.3
0 days 00:52:11.608000,GAS,10,0 days 00:01:18.164000,15.0,2.0,,,0 days 00:00:22.258000,0 days 00:00:25.047000,0 days 00:00:30.859000,0 days 00:52:05.334000,0 days 00:52:30.381000,0 days 00:53:01.240000,247.0,279.0,289.0,324.0,False,HARD,8.0,True,Red Bull Racing,0 days 00:51:43.100000,2019-06-09 18:31:43.178,1,9.0,False,,False,True,Canadian Grand Prix,14,62.0,29.2,17.5,1022.2,False,51.2,338,1.6
0 days 00:53:11.828000,GAS,10,0 days 00:01:17.847000,16.0,2.0,,,0 days 00:00:22.073000,0 days 00:00:24.798000,0 days 00:00:30.976000,0 days 00:53:23.313000,0 days 00:53:48.111000,0 days 00:54:19.087000,250.0,281.0,288.0,322.0,False,HARD,9.0,True,Red Bull Racing,0 days 00:53:01.264000,2019-06-09 18:33:01.342,1,9.0,False,,False,True,Canadian Grand Prix,14,62.0,29.4,16.5,1022.2,False,51.2,269,1.0
0 days 00:55:11.652000,GAS,10,0 days 00:01:18.019000,17.0,2.0,,,0 days 00:00:22.043000,0 days 00:00:24.809000,0 days 00:00:31.167000,0 days 00:54:41.130000,0 days 00:55:05.939000,0 days 00:55:37.106000,251.0,279.0,287.0,327.0,False,HARD,10.0,True,Red Bull Racing,0 days 00:54:19.111000,2019-06-09 18:34:19.189,1,9.0,False,,False,True,Canadian Grand Prix,14,62.0,29.7,16.3,1022.2,False,51.5,158,1.6
0 days 00:56:11.665000,GAS,10,0 days 00:01:18.057000,18.0,2.0,,,0 days 00:00:22.099000,0 days 00:00:24.943000,0 days 00:00:31.015000,0 days 00:55:59.205000,0 days 00:56:24.148000,0 days 00:56:55.163000,,280.0,287.0,322.0,False,HARD,11.0,True,Red Bull Racing,0 days 00:55:37.130000,2019-06-09 18:35:37.208,1,9.0,False,,False,True,Canadian Grand Prix,14,62.0,29.8,14.7,1022.3,False,51.5,212,1.6
0 days 00:57:11.680000,GAS,10,0 days 00:01:17.483000,19.0,2.0,,,0 days 00:00:21.825000,0 days 00:00:24.774000,0 days 00:00:30.884000,0 days 00:57:16.988000,0 days 00:57:41.762000,0 days 00:58:12.646000,249.0,280.0,289.0,320.0,False,HARD,12.0,True,Red Bull Racing,0 days 00:56:55.187000,2019-06-09 18:36:55.265,1,9.0,False,,False,True,Canadian Grand Prix,14,62.0,29.7,15.8,1022.3,False,51.2,174,1.5
0 days 00:59:11.816000,GAS,10,0 days 00:01:17.879000,20.0,2.0,,,0 days 00:00:21.773000,0 days 00:00:24.756000,0 days 00:00:31.350000,0 days 00:58:34.419000,0 days 00:58:59.175000,0 days 00:59:30.525000,253.0,277.0,288.0,316.0,False,HARD,13.0,True,Red Bull Racing,0 days 00:58:12.670000,2019-06-09 18:38:12.748,1,9.0,False,,False,True,Canadian Grand Prix,14,62.0,29.7,14.0,1022.2,False,51.0,182,1.7
0 days 01:00:11.723000,GAS,10,0 days 00:01:17.947000,21.0,2.0,,,0 days 00:00:21.757000,0 days 00:00:24.865000,0 days 00:00:31.325000,0 days 00:59:52.282000,0 days 01:00:17.147000,0 days 01:00:48.472000,249.0,276.0,279.0,298.0,False,HARD,14.0,True,Red Bull Racing,0 days 00:59:30.549000,2019-06-09 18:39:30.627,1,9.0,False,,False,True,Canadian Grand Prix,14,62.0,29.5,14.8,1022.2,False,51.6,272,1.7
0 days 01:01:11.779000,GAS,10,0 days 00:01:17.734000,22.0,2.0,,,0 days 00:00:21.661000,0 days 00:00:24.728000,0 days 00:00:31.345000,0 days 01:01:10.133000,0 days 01:01:34.861000,0 days 01:02:06.206000,250.0,277.0,279.0,300.0,False,HARD,15.0,True,Red Bull Racing,0 days 01:00:48.496000,2019-06-09 18:40:48.574,1,9.0,False,,False,True,Canadian Grand Prix,14,62.0,29.4,16.2,1022.1,False,51.3,343,1.5
0 days 01:02:11.754000,GAS,10,0 days 00:01:17.578000,23.0,2.0,,,0 days 00:00:21.473000,0 days 00:00:24.918000,0 days 00:00:31.187000,0 days 01:02:27.679000,0 days 01:02:52.597000,0 days 01:03:23.784000,253.0,281.0,280.0,305.0,False,HARD,16.0,True,Red Bull Racing,0 days 01:02:06.230000,2019-06-09 18:42:06.308,1,9.0,False,,False,True,Canadian Grand Prix,14,62.0,29.6,15.6,1022.2,False,51.3,288,1.4
0 days 01:04:12.031000,GAS,10,0 days 00:01:17.474000,24.0,2.0,,,0 days 00:00:21.502000,0 days 00:00:24.894000,0 days 00:00:31.078000,0 days 01:03:45.286000,0 days 01:04:10.180000,0 days 01:04:41.258000,248.0,280.0,280.0,301.0,False,HARD,17.0,True,Red Bull Racing,0 days 01:03:23.808000,2019-06-09 18:43:23.886,1,9.0,False,,False,True,Canadian Grand Prix,14,62.0,29.8,15.6,1022.2,False,50.8,199,1.1
0 days 01:05:11.984000,GAS,10,0 days 00:01:17.259000,25.0,2.0,,,0 days 00:00:21.445000,0 days 00:00:24.678000,0 days 00:00:31.136000,0 days 01:05:02.703000,0 days 01:05:27.381000,0 days 01:05:58.517000,253.0,281.0,281.0,305.0,False,HARD,18.0,True,Red Bull Racing,0 days 01:04:41.282000,2019-06-09 18:44:41.360,1,9.0,False,,False,True,Canadian Grand Prix,14,62.0,29.8,16.6,1022.2,False,50.8,321,1.0
0 days 01:06:12.261000,GAS,10,0 days 00:01:17.546000,26.0,2.0,,,0 days 00:00:21.416000,0 days 00:00:25.103000,0 days 00:00:31.027000,0 days 01:06:19.933000,0 days 01:06:45.036000,0 days 01:07:16.063000,251.0,281.0,280.0,305.0,False,HARD,19.0,True,Red Bull Racing,0 days 01:05:58.541000,2019-06-09 18:45:58.619,1,9.0,False,,False,True,Canadian Grand Prix,14,62.0,29.8,16.3,1022.2,False,50.6,336,0.8
0 days 01:08:12.360000,GAS,10,0 days 00:01:17.244000,27.0,2.0,,,0 days 00:00:21.428000,0 days 00:00:24.735000,0 days 00:00:31.081000,0 days 01:07:37.491000,0 days 01:08:02.226000,0 days 01:08:33.307000,252.0,283.0,283.0,309.0,False,HARD,20.0,True,Red Bull Racing,0 days 01:07:16.087000,2019-06-09 18:47:16.165,1,9.0,False,,False,True,Canadian Grand Prix,14,62.0,29.7,16.2,1022.1,False,50.2,15,0.8
0 days 01:09:11.861000,GAS,10,0 days 00:01:17.477000,28.0,2.0,,,0 days 00:00:21.636000,0 days 00:00:24.871000,0 days 00:00:30.970000,0 days 01:08:54.943000,0 days 01:09:19.814000,0 days 01:09:50.784000,251.0,281.0,280.0,306.0,False,HARD,21.0,True,Red Bull Racing,0 days 01:08:33.331000,2019-06-09 18:48:33.409,1,9.0,False,,False,True,Canadian Grand Prix,14,62.0,29.9,15.6,1022.1,False,50.2,298,0.8
0 days 01:10:11.880000,GAS,10,0 days 00:01:16.878000,29.0,2.0,,,0 days 00:00:21.274000,0 days 00:00:24.702000,0 days 00:00:30.902000,0 days 01:10:12.058000,0 days 01:10:36.760000,0 days 01:11:07.662000,252.0,282.0,278.0,306.0,True,HARD,22.0,True,Red Bull Racing,0 days 01:09:50.808000,2019-06-09 18:49:50.886,1,9.0,False,,False,True,Canadian Grand Prix,14,62.0,29.8,15.7,1022.1,False,50.3,306,1.0
0 days 01:11:12.104000,GAS,10,0 days 00:01:17.296000,30.0,2.0,,,0 days 00:00:21.423000,0 days 00:00:24.670000,0 days 00:00:31.203000,0 days 01:11:29.085000,0 days 01:11:53.755000,0 days 01:12:24.958000,251.0,280.0,279.0,305.0,False,HARD,23.0,True,Red Bull Racing,0 days 01:11:07.686000,2019-06-09 18:51:07.764,2,9.0,False,,False,True,Canadian Grand Prix,14,62.0,29.7,16.4,1022.1,False,50.9,358,1.1
0 days 01:13:13.803000,GAS,10,0 days 00:01:17.514000,31.0,2.0,,,0 days 00:00:21.857000,0 days 00:00:24.670000,0 days 00:00:30.987000,0 days 01:12:46.815000,0 days 01:13:11.485000,0 days 01:13:42.472000,252.0,279.0,278.0,305.0,False,HARD,24.0,True,Red Bull Racing,0 days 01:12:24.982000,2019-06-09 18:52:25.060,2,9.0,False,,False,True,Canadian Grand Prix,14,62.0,29.6,15.9,1022.2,False,50.2,0,1.0
0 days 01:14:11.958000,GAS,10,0 days 00:01:16.955000,32.0,2.0,,,0 days 00:00:21.355000,0 days 00:00:24.600000,0 days 00:00:31,0 days 01:14:03.827000,0 days 01:14:28.427000,0 days 01:14:59.427000,,280.0,277.0,305.0,False,HARD,25.0,True,Red Bull Racing,0 days 01:13:42.496000,2019-06-09 18:53:42.574,1,9.0,False,,False,True,Canadian Grand Prix,14,62.0,29.5,16.0,1022.1,False,50.3,221,1.1
0 days 01:15:11.966000,GAS,10,0 days 00:01:16.817000,33.0,2.0,,,0 days 00:00:21.361000,0 days 00:00:24.520000,0 days 00:00:30.936000,0 days 01:15:20.788000,0 days 01:15:45.308000,0 days 01:16:16.244000,,281.0,278.0,305.0,True,HARD,26.0,True,Red Bull Racing,0 days 01:14:59.451000,2019-06-09 18:54:59.529,1,9.0,False,,False,True,Canadian Grand Prix,14,62.0,29.5,15.8,1022.2,False,50.3,330,1.0
0 days 01:17:11.998000,GAS,10,0 days 00:01:16.569000,34.0,2.0,,,0 days 00:00:21.310000,0 days 00:00:24.416000,0 days 00:00:30.843000,0 days 01:16:37.554000,0 days 01:17:01.970000,0 days 01:17:32.813000,251.0,281.0,279.0,306.0,True,HARD,27.0,True,Red Bull Racing,0 days 01:16:16.268000,2019-06-09 18:56:16.346,1,9.0,False,,False,True,Canadian Grand Prix,14,62.0,29.5,16.4,1022.1,False,50.3,167,1.4
0 days 01:18:12.013000,GAS,10,0 days 00:01:16.792000,35.0,2.0,,,0 days 00:00:21.216000,0 days 00:00:24.625000,0 days 00:00:30.951000,0 days 01:17:54.029000,0 days 01:18:18.654000,0 days 01:18:49.605000,253.0,280.0,279.0,307.0,False,HARD,28.0,True,Red Bull Racing,0 days 01:17:32.837000,2019-06-09 18:57:32.915,1,9.0,False,,False,True,Canadian Grand Prix,14,62.0,29.5,15.1,1022.1,False,51.1,182,1.3
0 days 01:19:12.031000,GAS,10,0 days 00:01:16.869000,36.0,2.0,,,0 days 00:00:21.413000,0 days 00:00:24.562000,0 days 00:00:30.894000,0 days 01:19:11.018000,0 days 01:19:35.580000,0 days 01:20:06.474000,,282.0,280.0,309.0,False,HARD,29.0,True,Red Bull Racing,0 days 01:18:49.629000,2019-06-09 18:58:49.707,1,9.0,False,,False,True,Canadian Grand Prix,14,62.0,29.5,14.8,1022.1,False,51.1,158,1.7
0 days 01:20:12.049000,GAS,10,0 days 00:01:17.071000,37.0,2.0,,,0 days 00:00:21.421000,0 days 00:00:24.618000,0 days 00:00:31.032000,0 days 01:20:27.895000,0 days 01:20:52.513000,0 days 01:21:23.545000,251.0,283.0,280.0,308.0,False,HARD,30.0,True,Red Bull Racing,0 days 01:20:06.498000,2019-06-09 19:00:06.576,1,9.0,False,,False,True,Canadian Grand Prix,14,62.0,29.4,15.5,1022.1,False,51.2,299,1.3
0 days 01:22:12.081000,GAS,10,0 days 00:01:16.940000,38.0,2.0,,,0 days 00:00:21.452000,0 days 00:00:24.512000,0 days 00:00:30.976000,0 days 01:21:44.997000,0 days 01:22:09.509000,0 days 01:22:40.485000,252.0,281.0,280.0,308.0,False,HARD,31.0,True,Red Bull Racing,0 days 01:21:23.569000,2019-06-09 19:01:23.647,1,9.0,False,,False,True,Canadian Grand Prix,14,62.0,29.9,16.1,1022.1,False,51.3,311,0.9
0 days 01:23:12.109000,GAS,10,0 days 00:01:16.991000,39.0,2.0,,,0 days 00:00:21.312000,0 days 00:00:24.689000,0 days 00:00:30.990000,0 days 01:23:01.797000,0 days 01:23:26.486000,0 days 01:23:57.476000,254.0,282.0,280.0,308.0,False,HARD,32.0,True,Red Bull Racing,0 days 01:22:40.509000,2019-06-09 19:02:40.587,1,9.0,False,,False,True,Canadian Grand Prix,14,62.0,30.0,15.0,1022.0,False,51.1,241,1.5
