Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Circuit,Year
0 days 01:24:33.210000,HAM,44,0 days 00:01:20.968000,38.0,2.0,,,0 days 00:00:28.598000,0 days 00:00:31.346000,0 days 00:00:21.024000,0 days 01:24:46.063000,0 days 01:25:17.409000,0 days 01:25:38.433000,296.0,281.0,249.0,326.0,False,HARD,15.0,True,Mercedes,0 days 01:24:17.469000,,1,2.0,False,,False,True,23.5,44.9,780.1,False,43.0,182,1.0,Mexican Grand Prix,2019
0 days 01:26:33.569000,HAM,44,0 days 00:01:21.210000,39.0,2.0,,,0 days 00:00:28.604000,0 days 00:00:31.527000,0 days 00:00:21.079000,0 days 01:26:07.037000,0 days 01:26:38.564000,0 days 01:26:59.643000,293.0,282.0,248.0,328.0,False,HARD,16.0,True,Mercedes,0 days 01:25:38.437000,,1,2.0,False,,False,True,23.5,46.5,780.1,False,43.0,112,2.1,Mexican Grand Prix,2019
0 days 01:27:33.602000,HAM,44,0 days 00:01:21.123000,40.0,2.0,,,0 days 00:00:28.756000,0 days 00:00:31.382000,0 days 00:00:20.985000,0 days 01:27:28.399000,0 days 01:27:59.781000,0 days 01:28:20.766000,295.0,282.0,250.0,,False,HARD,17.0,True,Mercedes,0 days 01:26:59.647000,,1,2.0,False,,False,True,23.5,46.6,780.3,False,43.3,281,1.0,Mexican Grand Prix,2019
0 days 01:28:33.426000,HAM,44,0 days 00:01:20.992000,41.0,2.0,,,0 days 00:00:28.658000,0 days 00:00:31.373000,0 days 00:00:20.961000,0 days 01:28:49.424000,0 days 01:29:20.797000,0 days 01:29:41.758000,293.0,282.0,250.0,329.0,False,HARD,18.0,True,Mercedes,0 days 01:28:20.770000,,1,2.0,False,,False,True,23.6,46.2,780.1,False,43.2,211,0.5,Mexican Grand Prix,2019
0 days 01:30:33.239000,HAM,44,0 days 00:01:21.015000,42.0,2.0,,,0 days 00:00:28.588000,0 days 00:00:31.333000,0 days 00:00:21.094000,0 days 01:30:10.346000,0 days 01:30:41.679000,0 days 01:31:02.773000,286.0,284.0,250.0,,False,HARD,19.0,True,Mercedes,0 days 01:29:41.762000,,1,2.0,False,,False,True,23.8,46.2,780.1,False,43.7,253,1.1,Mexican Grand Prix,2019
0 days 01:31:33.200000,HAM,44,0 days 00:01:21.255000,43.0,2.0,,,0 days 00:00:28.652000,0 days 00:00:31.572000,0 days 00:00:21.031000,0 days 01:31:31.425000,0 days 01:32:02.997000,0 days 01:32:24.028000,290.0,284.0,250.0,330.0,False,HARD,20.0,True,Mercedes,0 days 01:31:02.777000,,1,2.0,False,,False,True,24.2,44.9,780.2,False,43.6,152,0.9,Mexican Grand Prix,2019
0 days 01:32:33.241000,HAM,44,0 days 00:01:20.892000,44.0,2.0,,,0 days 00:00:28.589000,0 days 00:00:31.326000,0 days 00:00:20.977000,0 days 01:32:52.617000,0 days 01:33:23.943000,0 days 01:33:44.920000,297.0,284.0,249.0,,False,HARD,21.0,True,Mercedes,0 days 01:32:24.032000,,1,1.0,False,,False,True,24.3,45.1,780.1,False,43.0,330,0.6,Mexican Grand Prix,2019
0 days 01:34:33.236000,HAM,44,0 days 00:01:20.785000,45.0,2.0,,,0 days 00:00:28.546000,0 days 00:00:31.320000,0 days 00:00:20.919000,0 days 01:34:13.466000,0 days 01:34:44.786000,0 days 01:35:05.705000,296.0,284.0,250.0,,False,HARD,22.0,True,Mercedes,0 days 01:33:44.924000,,1,1.0,False,,False,True,23.9,45.2,780.2,False,41.7,142,1.8,Mexican Grand Prix,2019
0 days 01:35:33.246000,HAM,44,0 days 00:01:20.822000,46.0,2.0,,,0 days 00:00:28.488000,0 days 00:00:31.317000,0 days 00:00:21.017000,0 days 01:35:34.193000,0 days 01:36:05.510000,0 days 01:36:26.527000,294.0,285.0,250.0,332.0,False,HARD,23.0,True,Mercedes,0 days 01:35:05.709000,,1,1.0,False,,False,True,23.5,46.3,780.1,False,41.2,110,1.7,Mexican Grand Prix,2019
0 days 01:36:33.199000,HAM,44,0 days 00:01:20.872000,47.0,2.0,,,0 days 00:00:28.654000,0 days 00:00:31.368000,0 days 00:00:20.850000,0 days 01:36:55.181000,0 days 01:37:26.549000,0 days 01:37:47.399000,292.0,285.0,250.0,333.0,False,HARD,24.0,True,Mercedes,0 days 01:36:26.531000,,1,1.0,False,,False,True,23.2,47.3,780.1,False,40.3,0,2.2,Mexican Grand Prix,2019
0 days 01:38:33.204000,HAM,44,0 days 00:01:20.332000,48.0,2.0,,,0 days 00:00:28.586000,0 days 00:00:30.957000,0 days 00:00:20.789000,0 days 01:38:15.985000,0 days 01:38:46.942000,0 days 01:39:07.731000,300.0,284.0,251.0,329.0,False,HARD,25.0,True,Mercedes,0 days 01:37:47.403000,,1,1.0,False,,False,True,23.1,47.5,780.1,False,39.9,292,1.2,Mexican Grand Prix,2019
0 days 01:39:33.202000,HAM,44,0 days 00:01:20.239000,49.0,2.0,,,0 days 00:00:28.482000,0 days 00:00:31.027000,0 days 00:00:20.730000,0 days 01:39:36.213000,0 days 01:40:07.240000,0 days 01:40:27.970000,297.0,284.0,252.0,330.0,False,HARD,26.0,True,Mercedes,0 days 01:39:07.735000,,1,1.0,False,,False,True,23.1,47.5,780.0,False,39.8,343,1.1,Mexican Grand Prix,2019
0 days 01:40:33.200000,HAM,44,0 days 00:01:20.138000,50.0,2.0,,,0 days 00:00:28.426000,0 days 00:00:30.891000,0 days 00:00:20.821000,0 days 01:40:56.396000,0 days 01:41:27.287000,0 days 01:41:48.108000,,286.0,252.0,329.0,False,HARD,27.0,True,Mercedes,0 days 01:40:27.974000,,1,1.0,False,,False,True,23.4,47.1,780.0,False,40.6,174,0.7,Mexican Grand Prix,2019
0 days 01:42:33.238000,HAM,44,0 days 00:01:20.111000,51.0,2.0,,,0 days 00:00:28.471000,0 days 00:00:30.972000,0 days 00:00:20.668000,0 days 01:42:16.579000,0 days 01:42:47.551000,0 days 01:43:08.219000,293.0,285.0,252.0,330.0,False,HARD,28.0,True,Mercedes,0 days 01:41:48.112000,,1,1.0,False,,False,True,23.3,46.9,780.0,False,40.1,331,1.1,Mexican Grand Prix,2019
0 days 01:43:33.224000,HAM,44,0 days 00:01:20.109000,52.0,2.0,,,0 days 00:00:28.382000,0 days 00:00:30.986000,0 days 00:00:20.741000,0 days 01:43:36.601000,0 days 01:44:07.587000,0 days 01:44:28.328000,299.0,286.0,252.0,331.0,False,HARD,29.0,True,Mercedes,0 days 01:43:08.223000,,1,1.0,False,,False,True,23.5,46.9,780.0,False,39.7,251,1.3,Mexican Grand Prix,2019
0 days 01:44:33.337000,HAM,44,0 days 00:01:20.375000,53.0,2.0,,,0 days 00:00:28.402000,0 days 00:00:31.036000,0 days 00:00:20.937000,0 days 01:44:56.730000,0 days 01:45:27.766000,0 days 01:45:48.703000,295.0,287.0,252.0,333.0,False,HARD,30.0,True,Mercedes,0 days 01:44:28.332000,,1,1.0,False,,False,True,23.6,46.1,779.9,False,39.3,153,1.8,Mexican Grand Prix,2019
0 days 01:46:33.495000,HAM,44,0 days 00:01:20.881000,54.0,2.0,,,0 days 00:00:28.518000,0 days 00:00:31.454000,0 days 00:00:20.909000,0 days 01:46:17.221000,0 days 01:46:48.675000,0 days 01:47:09.584000,303.0,292.0,252.0,337.0,False,HARD,31.0,True,Mercedes,0 days 01:45:48.707000,,1,1.0,False,,False,True,23.3,47.0,780.0,False,38.8,150,0.7,Mexican Grand Prix,2019
0 days 01:47:33.200000,HAM,44,0 days 00:01:20.419000,55.0,2.0,,,0 days 00:00:28.383000,0 days 00:00:31.150000,0 days 00:00:20.886000,0 days 01:47:37.967000,0 days 01:48:09.117000,0 days 01:48:30.003000,299.0,287.0,252.0,332.0,False,HARD,32.0,True,Mercedes,0 days 01:47:09.588000,,1,1.0,False,,False,True,23.3,46.7,780.0,False,38.7,237,1.0,Mexican Grand Prix,2019
0 days 01:48:33.210000,HAM,44,0 days 00:01:20.919000,56.0,2.0,,,0 days 00:00:28.556000,0 days 00:00:31.329000,0 days 00:00:21.034000,0 days 01:48:58.559000,0 days 01:49:29.888000,0 days 01:49:50.922000,297.0,288.0,252.0,333.0,False,HARD,33.0,True,Mercedes,0 days 01:48:30.007000,,1,1.0,False,,False,True,23.1,47.6,779.9,False,38.4,231,0.7,Mexican Grand Prix,2019
0 days 01:50:33.201000,HAM,44,0 days 00:01:20.856000,57.0,2.0,,,0 days 00:00:28.411000,0 days 00:00:31.626000,0 days 00:00:20.819000,0 days 01:50:19.333000,0 days 01:50:50.959000,0 days 01:51:11.778000,293.0,285.0,252.0,346.0,False,HARD,34.0,True,Mercedes,0 days 01:49:50.926000,,1,1.0,False,,False,True,23.3,47.3,779.9,False,39.8,329,1.5,Mexican Grand Prix,2019
0 days 01:51:33.202000,HAM,44,0 days 00:01:20.511000,58.0,2.0,,,0 days 00:00:28.521000,0 days 00:00:31.308000,0 days 00:00:20.682000,0 days 01:51:40.299000,0 days 01:52:11.607000,0 days 01:52:32.289000,,284.0,253.0,332.0,False,HARD,35.0,True,Mercedes,0 days 01:51:11.782000,,1,1.0,False,,False,True,23.5,46.5,780.0,False,39.8,264,1.3,Mexican Grand Prix,2019
0 days 01:52:33.208000,HAM,44,0 days 00:01:20.088000,59.0,2.0,,,0 days 00:00:28.581000,0 days 00:00:30.926000,0 days 00:00:20.581000,0 days 01:53:00.870000,0 days 01:53:31.796000,0 days 01:53:52.377000,295.0,285.0,253.0,327.0,False,HARD,36.0,True,Mercedes,0 days 01:52:32.293000,,1,1.0,False,,False,True,23.5,46.4,780.0,False,39.6,276,1.5,Mexican Grand Prix,2019
0 days 01:54:33.200000,HAM,44,0 days 00:01:19.889000,60.0,2.0,,,0 days 00:00:28.524000,0 days 00:00:30.915000,0 days 00:00:20.450000,0 days 01:54:20.901000,0 days 01:54:51.816000,0 days 01:55:12.266000,290.0,286.0,254.0,,True,HARD,37.0,True,Mercedes,0 days 01:53:52.381000,,1,1.0,False,,False,True,23.5,46.1,779.9,False,39.0,276,0.7,Mexican Grand Prix,2019
0 days 01:55:33.287000,HAM,44,0 days 00:01:19.640000,61.0,2.0,,,0 days 00:00:28.390000,0 days 00:00:30.708000,0 days 00:00:20.542000,0 days 01:55:40.656000,0 days 01:56:11.364000,0 days 01:56:31.906000,299.0,287.0,253.0,328.0,True,HARD,38.0,True,Mercedes,0 days 01:55:12.270000,,1,1.0,False,,False,True,23.5,46.1,779.8,False,39.0,278,1.7,Mexican Grand Prix,2019
0 days 01:56:33.209000,HAM,44,0 days 00:01:20.213000,62.0,2.0,,,0 days 00:00:28.443000,0 days 00:00:31.068000,0 days 00:00:20.702000,0 days 01:57:00.349000,0 days 01:57:31.417000,0 days 01:57:52.119000,295.0,287.0,252.0,329.0,False,HARD,39.0,True,Mercedes,0 days 01:56:31.910000,,1,1.0,False,,False,True,23.3,46.5,779.8,False,38.8,302,1.5,Mexican Grand Prix,2019
0 days 01:58:33.201000,HAM,44,0 days 00:01:20.211000,63.0,2.0,,,0 days 00:00:28.447000,0 days 00:00:31.077000,0 days 00:00:20.687000,0 days 01:58:20.566000,0 days 01:58:51.643000,0 days 01:59:12.330000,297.0,286.0,254.0,330.0,False,HARD,40.0,True,Mercedes,0 days 01:57:52.123000,,1,1.0,False,,False,True,23.1,47.2,779.9,False,37.8,244,1.5,Mexican Grand Prix,2019
0 days 01:59:33.200000,HAM,44,0 days 00:01:19.775000,64.0,2.0,,,0 days 00:00:28.482000,0 days 00:00:30.795000,0 days 00:00:20.498000,0 days 01:59:40.812000,0 days 02:00:11.607000,0 days 02:00:32.105000,301.0,286.0,254.0,333.0,False,HARD,41.0,True,Mercedes,0 days 01:59:12.334000,,1,1.0,False,,False,True,23.2,46.9,779.9,False,37.6,179,1.0,Mexican Grand Prix,2019
0 days 02:00:33.877000,HAM,44,0 days 00:01:19.528000,65.0,2.0,,,0 days 00:00:28.481000,0 days 00:00:30.494000,0 days 00:00:20.553000,0 days 02:01:00.586000,0 days 02:01:31.080000,0 days 02:01:51.633000,,286.0,255.0,327.0,True,HARD,42.0,True,Mercedes,0 days 02:00:32.109000,,1,1.0,False,,False,True,23.2,46.8,779.9,False,37.7,272,1.0,Mexican Grand Prix,2019
0 days 02:02:33.197000,HAM,44,0 days 00:01:19.461000,66.0,2.0,,,0 days 00:00:28.359000,0 days 00:00:30.660000,0 days 00:00:20.442000,0 days 02:02:19.992000,0 days 02:02:50.652000,0 days 02:03:11.094000,299.0,287.0,254.0,,True,HARD,43.0,True,Mercedes,0 days 02:01:51.637000,,1,1.0,False,,False,True,23.3,46.2,779.9,False,37.4,210,1.2,Mexican Grand Prix,2019
0 days 02:03:33.202000,HAM,44,0 days 00:01:19.461000,67.0,2.0,,,0 days 00:00:28.378000,0 days 00:00:30.558000,0 days 00:00:20.525000,0 days 02:03:39.472000,0 days 02:04:10.030000,0 days 02:04:30.555000,302.0,287.0,255.0,,False,HARD,44.0,True,Mercedes,0 days 02:03:11.098000,,1,1.0,False,,False,True,23.3,46.6,779.9,False,37.3,336,1.0,Mexican Grand Prix,2019
0 days 02:04:33.335000,HAM,44,0 days 00:01:19.750000,68.0,2.0,,,0 days 00:00:28.440000,0 days 00:00:30.708000,0 days 00:00:20.602000,0 days 02:04:58.995000,0 days 02:05:29.703000,0 days 02:05:50.305000,301.0,287.0,255.0,328.0,False,HARD,45.0,True,Mercedes,0 days 02:04:30.559000,,1,1.0,False,,False,True,23.4,46.2,779.7,False,37.0,146,0.6,Mexican Grand Prix,2019
0 days 02:06:33.478000,HAM,44,0 days 00:01:19.848000,69.0,2.0,,,0 days 00:00:28.429000,0 days 00:00:30.801000,0 days 00:00:20.618000,0 days 02:06:18.734000,0 days 02:06:49.535000,0 days 02:07:10.153000,,286.0,254.0,330.0,False,HARD,46.0,True,Mercedes,0 days 02:05:50.309000,,1,1.0,False,,False,True,23.4,46.1,779.8,False,37.2,0,0.9,Mexican Grand Prix,2019
0 days 02:07:33.390000,HAM,44,0 days 00:01:19.949000,70.0,2.0,,,0 days 00:00:28.436000,0 days 00:00:30.713000,0 days 00:00:20.800000,0 days 02:07:38.589000,0 days 02:08:09.302000,0 days 02:08:30.102000,303.0,288.0,253.0,332.0,False,HARD,47.0,True,Mercedes,0 days 02:07:10.157000,,1,1.0,False,,False,True,23.3,46.2,779.8,False,37.6,334,0.7,Mexican Grand Prix,2019
0 days 02:08:33.563000,HAM,44,0 days 00:01:20.121000,71.0,2.0,,,0 days 00:00:28.288000,0 days 00:00:30.976000,0 days 00:00:20.857000,0 days 02:08:58.390000,0 days 02:09:29.366000,0 days 02:09:50.223000,,294.0,244.0,,False,HARD,48.0,True,Mercedes,0 days 02:08:30.106000,,1,1.0,False,,False,True,23.4,46.2,779.8,False,37.8,160,1.1,Mexican Grand Prix,2019
0 days 00:33:24.307000,HAM,44,0 days 00:01:43.228000,1.0,1.0,,,,0 days 00:00:40.929000,0 days 00:00:33.420000,,0 days 00:34:33.611000,0 days 00:35:07.162000,195.0,182.0,204.0,299.0,False,MEDIUM,4.0,False,Mercedes,0 days 00:33:23.612000,,1,3.0,False,,False,False,20.9,24.6,1001.9,False,28.7,149,3.0,United States Grand Prix,2019
0 days 00:35:24.311000,HAM,44,0 days 00:01:41.043000,2.0,1.0,,,0 days 00:00:27.423000,0 days 00:00:40.384000,0 days 00:00:33.236000,0 days 00:35:34.416000,0 days 00:36:14.800000,0 days 00:36:48.036000,213.0,182.0,205.0,292.0,True,MEDIUM,5.0,False,Mercedes,0 days 00:35:07.005000,,1,3.0,False,,False,True,21.4,24.0,1001.9,False,29.0,157,2.7,United States Grand Prix,2019
0 days 00:37:24.313000,HAM,44,0 days 00:01:41.259000,3.0,1.0,,,0 days 00:00:27.354000,0 days 00:00:40.440000,0 days 00:00:33.465000,0 days 00:37:15.390000,0 days 00:37:55.830000,0 days 00:38:29.295000,208.0,182.0,204.0,295.0,False,MEDIUM,6.0,False,Mercedes,0 days 00:36:48.048000,,1,3.0,False,,False,True,21.4,24.3,1001.9,False,28.9,194,3.2,United States Grand Prix,2019
0 days 00:39:24.325000,HAM,44,0 days 00:01:41.231000,4.0,1.0,,,0 days 00:00:27.366000,0 days 00:00:40.593000,0 days 00:00:33.272000,0 days 00:38:56.661000,0 days 00:39:37.254000,0 days 00:40:10.526000,205.0,183.0,204.0,289.0,False,MEDIUM,7.0,False,Mercedes,0 days 00:38:29.307000,,1,3.0,False,,False,True,21.3,24.5,1001.9,False,29.2,180,3.0,United States Grand Prix,2019
0 days 00:40:24.346000,HAM,44,0 days 00:01:40.861000,5.0,1.0,,,0 days 00:00:27.281000,0 days 00:00:40.362000,0 days 00:00:33.218000,0 days 00:40:37.807000,0 days 00:41:18.169000,0 days 00:41:51.387000,211.0,185.0,204.0,293.0,True,MEDIUM,8.0,False,Mercedes,0 days 00:40:10.538000,,1,3.0,False,,False,True,21.1,24.8,1001.8,False,29.0,268,1.6,United States Grand Prix,2019
0 days 00:42:24.362000,HAM,44,0 days 00:01:40.945000,6.0,1.0,,,0 days 00:00:27.284000,0 days 00:00:40.327000,0 days 00:00:33.334000,0 days 00:42:18.671000,0 days 00:42:58.998000,0 days 00:43:32.332000,214.0,182.0,203.0,296.0,False,MEDIUM,9.0,False,Mercedes,0 days 00:41:51.399000,,1,3.0,False,,False,True,21.2,25.0,1001.7,False,29.0,54,1.4,United States Grand Prix,2019
0 days 00:44:24.402000,HAM,44,0 days 00:01:41.368000,7.0,1.0,,,0 days 00:00:27.421000,0 days 00:00:40.442000,0 days 00:00:33.505000,0 days 00:43:59.753000,0 days 00:44:40.195000,0 days 00:45:13.700000,,182.0,205.0,295.0,False,MEDIUM,10.0,False,Mercedes,0 days 00:43:32.344000,,1,3.0,False,,False,True,21.6,23.8,1001.7,False,29.5,132,1.4,United States Grand Prix,2019
0 days 00:45:24.420000,HAM,44,0 days 00:01:41.367000,8.0,1.0,,,0 days 00:00:27.354000,0 days 00:00:40.530000,0 days 00:00:33.483000,0 days 00:45:41.054000,0 days 00:46:21.584000,0 days 00:46:55.067000,209.0,184.0,204.0,293.0,False,MEDIUM,11.0,False,Mercedes,0 days 00:45:13.712000,,2,3.0,False,,False,True,21.8,23.9,1001.8,False,29.5,0,2.6,United States Grand Prix,2019
0 days 00:47:24.449000,HAM,44,0 days 00:01:41.614000,9.0,1.0,,,0 days 00:00:27.258000,0 days 00:00:40.840000,0 days 00:00:33.516000,0 days 00:47:22.325000,0 days 00:48:03.165000,0 days 00:48:36.681000,,182.0,201.0,293.0,False,MEDIUM,12.0,False,Mercedes,0 days 00:46:55.079000,,2,3.0,False,,False,True,21.7,23.2,1001.7,False,29.3,125,2.9,United States Grand Prix,2019
0 days 00:49:24.435000,HAM,44,0 days 00:01:41.321000,10.0,1.0,,,0 days 00:00:27.289000,0 days 00:00:40.631000,0 days 00:00:33.401000,0 days 00:49:03.970000,0 days 00:49:44.601000,0 days 00:50:18.002000,212.0,183.0,203.0,291.0,False,MEDIUM,13.0,False,Mercedes,0 days 00:48:36.693000,,1,3.0,False,,False,True,21.4,24.3,1001.8,False,29.3,269,3.2,United States Grand Prix,2019
0 days 00:50:24.433000,HAM,44,0 days 00:01:41.761000,11.0,1.0,,,0 days 00:00:27.327000,0 days 00:00:40.937000,0 days 00:00:33.497000,0 days 00:50:45.329000,0 days 00:51:26.266000,0 days 00:51:59.763000,208.0,184.0,204.0,294.0,False,MEDIUM,14.0,False,Mercedes,0 days 00:50:18.014000,,1,3.0,False,,False,True,21.4,24.3,1001.6,False,29.1,181,1.9,United States Grand Prix,2019
0 days 00:52:24.436000,HAM,44,0 days 00:01:41.578000,12.0,1.0,,,0 days 00:00:27.236000,0 days 00:00:40.722000,0 days 00:00:33.620000,0 days 00:52:26.999000,0 days 00:53:07.721000,0 days 00:53:41.341000,211.0,181.0,206.0,317.0,False,MEDIUM,15.0,False,Mercedes,0 days 00:51:59.775000,,1,3.0,False,,False,True,21.2,24.6,1001.6,False,29.1,111,2.0,United States Grand Prix,2019
0 days 00:54:24.627000,HAM,44,0 days 00:01:41.424000,13.0,1.0,,,0 days 00:00:27.162000,0 days 00:00:40.837000,0 days 00:00:33.425000,0 days 00:54:08.503000,0 days 00:54:49.340000,0 days 00:55:22.765000,207.0,184.0,205.0,310.0,False,MEDIUM,16.0,False,Mercedes,0 days 00:53:41.353000,,1,3.0,False,,False,True,21.4,25.5,1001.5,False,29.3,359,2.5,United States Grand Prix,2019
0 days 00:55:24.650000,HAM,44,0 days 00:01:40.350000,14.0,1.0,,,0 days 00:00:26.961000,0 days 00:00:40.441000,0 days 00:00:32.948000,0 days 00:55:49.726000,0 days 00:56:30.167000,0 days 00:57:03.115000,212.0,184.0,205.0,289.0,True,MEDIUM,17.0,False,Mercedes,0 days 00:55:22.777000,,1,2.0,False,,False,True,21.6,25.1,1001.5,False,29.4,149,1.9,United States Grand Prix,2019
0 days 00:57:24.436000,HAM,44,0 days 00:01:40.647000,15.0,1.0,,,0 days 00:00:27.118000,0 days 00:00:40.357000,0 days 00:00:33.172000,0 days 00:57:30.233000,0 days 00:58:10.590000,0 days 00:58:43.762000,214.0,185.0,204.0,293.0,False,MEDIUM,18.0,False,Mercedes,0 days 00:57:03.127000,,1,1.0,False,,False,True,21.7,25.2,1001.5,False,29.4,188,2.3,United States Grand Prix,2019
0 days 00:59:24.435000,HAM,44,0 days 00:01:41.193000,16.0,1.0,,,0 days 00:00:27.346000,0 days 00:00:40.462000,0 days 00:00:33.385000,0 days 00:59:11.108000,0 days 00:59:51.570000,0 days 01:00:24.955000,208.0,186.0,204.0,295.0,False,MEDIUM,19.0,False,Mercedes,0 days 00:58:43.774000,,1,1.0,False,,False,True,21.8,26.1,1001.5,False,29.4,337,2.8,United States Grand Prix,2019
0 days 01:01:24.454000,HAM,44,0 days 00:01:41.183000,17.0,1.0,,,0 days 00:00:27.288000,0 days 00:00:40.610000,0 days 00:00:33.285000,0 days 01:00:52.243000,0 days 01:01:32.853000,0 days 01:02:06.138000,,184.0,205.0,295.0,False,MEDIUM,20.0,False,Mercedes,0 days 01:00:24.967000,,1,1.0,False,,False,True,21.6,27.7,1001.5,False,29.2,151,3.2,United States Grand Prix,2019
0 days 01:02:24.452000,HAM,44,0 days 00:01:40.863000,18.0,1.0,,,0 days 00:00:27.271000,0 days 00:00:40.460000,0 days 00:00:33.132000,0 days 01:02:33.409000,0 days 01:03:13.869000,0 days 01:03:47.001000,214.0,184.0,205.0,293.0,False,MEDIUM,21.0,False,Mercedes,0 days 01:02:06.150000,,1,1.0,False,,False,True,21.5,28.0,1001.4,False,29.1,199,1.2,United States Grand Prix,2019
0 days 01:04:24.448000,HAM,44,0 days 00:01:40.986000,19.0,1.0,,,0 days 00:00:27.329000,0 days 00:00:40.378000,0 days 00:00:33.279000,0 days 01:04:14.330000,0 days 01:04:54.708000,0 days 01:05:27.987000,206.0,183.0,204.0,310.0,False,MEDIUM,22.0,False,Mercedes,0 days 01:03:47.013000,,1,1.0,False,,False,True,21.7,28.4,1001.2,False,29.3,157,2.3,United States Grand Prix,2019
0 days 01:06:24.464000,HAM,44,0 days 00:01:41.899000,20.0,1.0,,,0 days 00:00:27.260000,0 days 00:00:41.274000,0 days 00:00:33.365000,0 days 01:05:55.247000,0 days 01:06:36.521000,0 days 01:07:09.886000,210.0,184.0,206.0,290.0,False,MEDIUM,23.0,False,Mercedes,0 days 01:05:27.999000,,1,1.0,False,,False,True,21.8,28.0,1001.3,False,29.5,74,1.8,United States Grand Prix,2019
0 days 01:07:24.476000,HAM,44,0 days 00:01:41.446000,21.0,1.0,,,0 days 00:00:27.187000,0 days 00:00:40.778000,0 days 00:00:33.481000,0 days 01:07:37.073000,0 days 01:08:17.851000,0 days 01:08:51.332000,207.0,183.0,205.0,293.0,False,MEDIUM,24.0,False,Mercedes,0 days 01:07:09.898000,,1,1.0,False,,False,True,21.9,28.1,1001.4,False,29.5,0,1.0,United States Grand Prix,2019
0 days 01:09:24.488000,HAM,44,0 days 00:01:41.898000,22.0,1.0,,,0 days 00:00:27.714000,0 days 00:00:40.811000,0 days 00:00:33.373000,0 days 01:09:19.046000,0 days 01:09:59.857000,0 days 01:10:33.230000,210.0,184.0,203.0,291.0,False,MEDIUM,25.0,False,Mercedes,0 days 01:08:51.344000,,1,1.0,False,,False,True,21.9,29.3,1001.3,False,29.2,153,2.5,United States Grand Prix,2019
0 days 01:11:24.514000,HAM,44,0 days 00:01:41.616000,23.0,1.0,,,0 days 00:00:27.317000,0 days 00:00:40.673000,0 days 00:00:33.626000,0 days 01:11:00.547000,0 days 01:11:41.220000,0 days 01:12:14.846000,208.0,184.0,205.0,295.0,False,MEDIUM,26.0,False,Mercedes,0 days 01:10:33.242000,,1,1.0,False,,False,True,21.8,29.7,1001.2,False,29.3,238,2.3,United States Grand Prix,2019
0 days 01:12:24.525000,HAM,44,0 days 00:01:43.383000,24.0,1.0,,0 days 01:13:57.286000,0 days 00:00:27.478000,0 days 00:00:41.649000,0 days 00:00:34.256000,0 days 01:12:42.324000,0 days 01:13:23.973000,0 days 01:13:58.229000,205.0,182.0,,298.0,False,MEDIUM,27.0,False,Mercedes,0 days 01:12:14.858000,,1,2.0,False,,False,False,21.8,30.3,1001.3,False,29.3,264,3.7,United States Grand Prix,2019
0 days 01:14:24.525000,HAM,44,0 days 00:01:59.288000,25.0,2.0,0 days 01:14:21.341000,,0 days 00:00:48.023000,0 days 00:00:39.331000,0 days 00:00:31.934000,0 days 01:14:46.252000,0 days 01:15:25.583000,0 days 01:15:57.517000,211.0,189.0,209.0,317.0,False,HARD,1.0,True,Mercedes,0 days 01:13:58.241000,,1,3.0,False,,False,False,22.0,30.2,1001.2,False,29.3,214,1.7,United States Grand Prix,2019
0 days 01:16:24.559000,HAM,44,0 days 00:01:38.446000,26.0,2.0,,,0 days 00:00:26.682000,0 days 00:00:39.572000,0 days 00:00:32.192000,0 days 01:16:24.199000,0 days 01:17:03.771000,0 days 01:17:35.963000,218.0,186.0,207.0,289.0,True,HARD,2.0,True,Mercedes,0 days 01:15:57.529000,,1,3.0,False,,False,True,21.6,30.6,1001.4,False,29.0,211,3.3,United States Grand Prix,2019
0 days 01:18:24.558000,HAM,44,0 days 00:01:38.998000,27.0,2.0,,,0 days 00:00:26.809000,0 days 00:00:39.759000,0 days 00:00:32.430000,0 days 01:18:02.772000,0 days 01:18:42.531000,0 days 01:19:14.961000,217.0,186.0,209.0,294.0,False,HARD,3.0,True,Mercedes,0 days 01:17:35.975000,,1,3.0,False,,False,True,21.4,31.1,1001.3,False,29.1,286,2.9,United States Grand Prix,2019
0 days 01:19:24.573000,HAM,44,0 days 00:01:39.347000,28.0,2.0,,,0 days 00:00:26.949000,0 days 00:00:39.936000,0 days 00:00:32.462000,0 days 01:19:41.910000,0 days 01:20:21.846000,0 days 01:20:54.308000,212.0,188.0,207.0,301.0,False,HARD,4.0,True,Mercedes,0 days 01:19:14.973000,,1,3.0,False,,False,True,21.4,30.9,1001.2,False,29.0,263,2.3,United States Grand Prix,2019
